"State","State_Code","Urban_Rural","sex","Age_Group","disabl_count","disability","pop_count","pop_disabl_perc","age_high","iso_code","state_ut"
"LAKSHADWEEP","31","Total","All","20-29",39,"Mult",11796,0.00330620549338759,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",10,"MenRet",11796,0.00084774499830451,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",43,"Move",11796,0.00364530349270939,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",259,"TotDisab",11796,0.0219565954560868,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",28,"MenIll",11796,0.00237368599525263,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",20,"Speech",11796,0.00169548999660902,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",42,"Sight",11796,0.00356052899287894,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",33,"Other",11796,0.00279755849440488,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","20-29",44,"Hear",11796,0.00373007799253984,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",14,"Speech",10826,0.00129318307777573,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",30,"Hear",10826,0.0027711065952337,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",247,"TotDisab",10826,0.0228154443007574,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",78,"Move",10826,0.00720487714760761,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",19,"Other",10826,0.00175503417698134,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",34,"Mult",10826,0.00314058747459819,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",19,"MenIll",10826,0.00175503417698134,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",30,"Sight",10826,0.0027711065952337,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","30-39",23,"MenRet",10826,0.00212451505634583,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",22,"Other",8418,0.00261344737467332,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",46,"Sight",8418,0.00546448087431694,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",24,"Mult",8418,0.00285103349964362,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",29,"MenRet",8418,0.00344499881206938,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",43,"Move",8418,0.00510810168686149,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",30,"Hear",8418,0.00356379187455453,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",9,"Speech",8418,0.00106913756236636,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",8,"MenIll",8418,0.000950344499881207,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","40-49",211,"TotDisab",8418,0.0250653361843668,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",12,"Hear",5407,0.00221934529313852,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",103,"TotDisab",5407,0.0190493804327723,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",4,"Speech",5407,0.000739781764379508,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",14,"Move",5407,0.00258923617532828,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",13,"MenIll",5407,0.0024042907342334,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",23,"Mult",5407,0.00425374514518217,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",20,"Other",5407,0.00369890882189754,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",0,"MenRet",5407,0,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","5-9",17,"Sight",5407,0.00314407249861291,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",198,"TotDisab",5967,0.0331825037707391,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",19,"Hear",5967,0.00318417965476789,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",48,"Move",5967,0.00804424333836098,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",22,"MenRet",5967,0.00368694486341545,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",28,"Other",5967,0.00469247528071058,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",6,"MenIll",5967,0.00100553041729512,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",15,"Mult",5967,0.00251382604323781,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",4,"Speech",5967,0.000670353611530082,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","50-59",56,"Sight",5967,0.00938495056142115,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",173,"TotDisab",3447,0.0501885697708152,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",51,"Sight",3447,0.0147954743255004,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",16,"Mult",3447,0.00464171743545112,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",10,"Other",3447,0.00290107339715695,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",6,"Speech",3447,0.00174064403829417,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",57,"Move",3447,0.0165361183637946,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",11,"MenRet",3447,0.00319118073687264,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",20,"Hear",3447,0.0058021467943139,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","60-69",2,"MenIll",3447,0.00058021467943139,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",13,"Mult",1342,0.00968703427719821,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",1,"Speech",1342,0.000745156482861401,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",24,"Move",1342,0.0178837555886736,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",13,"Hear",1342,0.00968703427719821,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",92,"TotDisab",1342,0.0685543964232489,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",1,"MenIll",1342,0.000745156482861401,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",29,"Sight",1342,0.0216095380029806,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",1,"MenRet",1342,0.000745156482861401,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","70-79",10,"Other",1342,0.00745156482861401,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",15,"Move",360,0.0416666666666667,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",12,"Sight",360,0.0333333333333333,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",9,"Hear",360,0.025,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",0,"MenRet",360,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",0,"MenIll",360,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",6,"Mult",360,0.0166666666666667,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",42,"TotDisab",360,0.116666666666667,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",0,"Speech",360,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","80-89",0,"Other",360,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",3,"Move",107,0.0280373831775701,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",0,"MenRet",107,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",1,"Hear",107,0.00934579439252336,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",0,"Other",107,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",0,"MenIll",107,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",1,"Sight",107,0.00934579439252336,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",6,"Mult",107,0.0560747663551402,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",11,"TotDisab",107,0.102803738317757,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","90+",0,"Speech",107,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"Move",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"Other",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"Sight",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"MenIll",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"Hear",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"Speech",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"TotDisab",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"Mult",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Age Not Stated",0,"MenRet",129,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",229,"Mult",64473,0.00355187442805515,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",361,"Move",64473,0.00559924309400834,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",183,"Other",64473,0.00283839746870783,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",73,"Speech",64473,0.00113225691374684,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",224,"Hear",64473,0.00347432258464784,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",337,"Sight",64473,0.00522699424565322,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",1615,"TotDisab",64473,0.0250492454205636,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",96,"MenRet",64473,0.0014889953934205,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Total","All","Total",112,"MenIll",64473,0.00173716129232392,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",1,"Speech",1799,0.000555864369093941,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",4,"Move",1799,0.00222345747637576,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",3,"Mult",1799,0.00166759310728182,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",15,"TotDisab",1799,0.00833796553640912,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",0,"Sight",1799,0,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",0,"MenRet",1799,0,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",4,"Other",1799,0.00222345747637576,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",0,"MenIll",1799,0,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","0-4",3,"Hear",1799,0.00166759310728182,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",16,"Hear",4561,0.00350800263100197,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",11,"Sight",4561,0.00241175180881386,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",0,"MenRet",4561,0,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",10,"MenIll",4561,0.00219250164437623,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",83,"TotDisab",4561,0.0181977636483227,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",10,"Move",4561,0.00219250164437623,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",19,"Mult",4561,0.00416575312431484,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",5,"Speech",4561,0.00109625082218812,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","10-19",12,"Other",4561,0.00263100197325148,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",18,"Sight",4367,0.00412182276162125,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",12,"Move",4367,0.00274788184108083,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",3,"MenRet",4367,0.000686970460270208,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",18,"Hear",4367,0.00412182276162125,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",4,"MenIll",4367,0.000915960613693611,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",88,"TotDisab",4367,0.0201511335012594,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",14,"Mult",4367,0.00320586214792764,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",7,"Speech",4367,0.00160293107396382,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","20-29",12,"Other",4367,0.00274788184108083,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",3,"Speech",4174,0.000718735026353618,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",24,"Move",4174,0.00574988021082894,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",11,"Hear",4174,0.0026353617632966,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",16,"Sight",4174,0.00383325347388596,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",6,"Other",4174,0.00143747005270724,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",3,"MenIll",4174,0.000718735026353618,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",8,"MenRet",4174,0.00191662673694298,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",83,"TotDisab",4174,0.0198850023957834,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","30-39",12,"Mult",4174,0.00287494010541447,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",2,"Speech",3195,0.000625978090766823,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",13,"Hear",3195,0.00406885758998435,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",15,"Mult",3195,0.00469483568075117,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",3,"MenIll",3195,0.000938967136150235,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",13,"Move",3195,0.00406885758998435,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",77,"TotDisab",3195,0.0241001564945227,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",6,"Other",3195,0.00187793427230047,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",12,"Sight",3195,0.00375586854460094,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","40-49",13,"MenRet",3195,0.00406885758998435,49,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",0,"MenRet",1991,0,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",7,"Hear",1991,0.00351582119537921,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",10,"Sight",1991,0.00502260170768458,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",40,"TotDisab",1991,0.0200904068307383,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",4,"Move",1991,0.00200904068307383,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",0,"Speech",1991,0,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",3,"MenIll",1991,0.00150678051230537,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",7,"Mult",1991,0.00351582119537921,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","5-9",9,"Other",1991,0.00452034153691612,9,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",69,"TotDisab",2249,0.0306803023566029,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",7,"Hear",2249,0.00311249444197421,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",3,"Mult",2249,0.00133392618941752,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",1,"MenIll",2249,0.000444642063139173,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",26,"Sight",2249,0.0115606936416185,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",7,"Other",2249,0.00311249444197421,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",16,"Move",2249,0.00711427301022677,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",2,"Speech",2249,0.000889284126278346,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","50-59",7,"MenRet",2249,0.00311249444197421,59,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",2,"MenIll",1306,0.00153139356814701,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",8,"Hear",1306,0.00612557427258806,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",4,"Other",1306,0.00306278713629403,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",3,"Mult",1306,0.00229709035222052,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",2,"Speech",1306,0.00153139356814701,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",19,"Sight",1306,0.0145482388973966,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",58,"TotDisab",1306,0.0444104134762634,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",3,"MenRet",1306,0.00229709035222052,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","60-69",17,"Move",1306,0.0130168453292496,69,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",6,"Hear",551,0.0108892921960073,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",1,"MenRet",551,0.00181488203266788,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",12,"Sight",551,0.0217785843920145,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",31,"TotDisab",551,0.0562613430127042,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",0,"MenIll",551,0,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",0,"Speech",551,0,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",4,"Other",551,0.00725952813067151,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",7,"Move",551,0.0127041742286751,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","70-79",1,"Mult",551,0.00181488203266788,79,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",0,"MenRet",171,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",4,"Sight",171,0.0233918128654971,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",4,"Hear",171,0.0233918128654971,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",0,"Other",171,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",7,"Move",171,0.0409356725146199,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",2,"Mult",171,0.0116959064327485,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",0,"Speech",171,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",17,"TotDisab",171,0.0994152046783626,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","80-89",0,"MenIll",171,0,89,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",0,"Other",48,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",0,"MenRet",48,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",1,"Hear",48,0.0208333333333333,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",0,"Speech",48,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",1,"Sight",48,0.0208333333333333,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",8,"TotDisab",48,0.166666666666667,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",4,"Mult",48,0.0833333333333333,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",0,"MenIll",48,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","90+",2,"Move",48,0.0416666666666667,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"Sight",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"TotDisab",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"Hear",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"Other",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"MenRet",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"Speech",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"Move",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"Mult",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Age Not Stated",0,"MenIll",40,0,100,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",129,"Sight",24452,0.00527564207426795,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",35,"MenRet",24452,0.00143137575658433,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",569,"TotDisab",24452,0.0232700801570424,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",94,"Hear",24452,0.00384426631768362,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",22,"Speech",24452,0.000899721904138721,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",116,"Move",24452,0.00474398822182235,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",83,"Mult",24452,0.00339440536561426,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",64,"Other",24452,0.00261737281203992,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","F","Total",26,"MenIll",24452,0.00106330770489122,NA,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",1,"Speech",2018,0.000495540138751239,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",1,"MenIll",2018,0.000495540138751239,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",2,"Sight",2018,0.000991080277502478,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",22,"TotDisab",2018,0.0109018830525273,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",3,"Mult",2018,0.00148662041625372,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",8,"Other",2018,0.00396432111000991,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",4,"Move",2018,0.00198216055500496,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",0,"MenRet",2018,0,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","0-4",3,"Hear",2018,0.00148662041625372,4,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",19,"Mult",4525,0.00419889502762431,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",0,"MenRet",4525,0,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",101,"TotDisab",4525,0.0223204419889503,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",7,"Speech",4525,0.00154696132596685,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",24,"Sight",4525,0.00530386740331492,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",14,"MenIll",4525,0.0030939226519337,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",13,"Other",4525,0.00287292817679558,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",14,"Hear",4525,0.0030939226519337,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","10-19",10,"Move",4525,0.00220994475138122,19,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",121,"TotDisab",4844,0.0249793559042114,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",14,"Sight",4844,0.00289017341040462,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",18,"Hear",4844,0.0037159372419488,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",17,"MenIll",4844,0.00350949628406276,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",17,"Mult",4844,0.00350949628406276,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",2,"MenRet",4844,0.000412881915772089,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",26,"Move",4844,0.00536746490503716,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",15,"Other",4844,0.00309661436829067,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","20-29",12,"Speech",4844,0.00247729149463253,29,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","30-39",7,"Sight",4301,0.00162752848174843,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","30-39",106,"TotDisab",4301,0.0246454312950477,39,"IN-LD","Union territory"
"LAKSHADWEEP","31","Urban","M","30-39",4,"MenRet",4301,0.000930016275284817,39,"IN-LD","Union territory"
